User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
u373,18,other,business owner,android,1.3,5.5,1,7.4,4,31,3,5.0
u374,60,other,professional,ios,10.9,2.6,4,5.4,6,51,4,5.0
u375,53,male,professional,ios,3.7,3.8,6,5.4,3,56,0,12.9
u376,37,female,freelancer,ios,9.8,5.9,5,7.2,9,45,5,9.9
u377,60,other,student,ios,2.3,5.1,2,4.4,5,13,1,12.5
u378,24,male,business owner,android,3.2,6.3,10,4.8,6,43,2,11.0
u379,26,male,business owner,ios,5.6,7.6,1,5.4,6,31,2,11.6
u380,34,female,student,android,1.4,1.0,8,7.4,7,9,2,3.0
u381,25,male,freelancer,android,5.2,3.6,1,7.9,5,52,5,10.8
u382,24,female,professional,android,2.7,2.9,7,5.4,3,45,2,8.3
u383,53,male,business owner,ios,6.5,6.8,2,7.3,6,48,6,8.4
u384,27,male,professional,ios,4.9,2.5,3,5.6,2,53,1,8.8
u385,35,male,freelancer,ios,2.5,6.4,6,7.3,8,53,1,6.7
u386,36,other,business owner,ios,5.1,7.5,3,6.0,6,37,6,13.8
u387,56,female,business owner,android,4.1,4.9,2,6.8,4,60,5,12.7
u388,31,male,professional,ios,2.6,3.7,6,6.1,10,13,4,3.6
u389,39,male,freelancer,ios,1.3,1.5,6,7.4,8,31,4,3.5
u390,31,female,student,android,3.4,5.9,5,5.4,4,43,5,2.9
u391,58,female,freelancer,android,1.7,6.1,9,5.7,1,25,0,8.1
u392,34,other,freelancer,android,12.0,0.7,5,8.2,9,39,2,11.5
u393,50,other,student,ios,3.9,4.6,6,5.7,3,44,3,8.3
u394,49,female,freelancer,ios,2.9,6.7,2,8.2,8,11,2,4.3
u395,34,other,business owner,ios,2.0,5.8,4,8.0,8,8,2,7.6
u396,21,male,student,ios,7.9,6.8,3,5.8,6,59,2,6.7
u397,23,female,business owner,ios,3.8,3.0,9,7.7,10,54,3,11.7
u398,58,male,business owner,ios,1.4,1.9,4,5.3,8,25,2,6.6
u399,45,other,professional,ios,5.7,6.0,9,6.1,3,53,2,5.5
u400,35,other,business owner,android,11.1,4.8,10,5.7,8,52,4,4.9
u401,20,other,business owner,android,11.3,7.7,8,7.5,8,50,0,11.7
u402,18,male,business owner,android,2.2,3.9,7,4.1,10,42,6,9.7
u403,39,male,professional,ios,3.6,7.4,1,7.6,3,59,2,7.0
u404,26,other,professional,android,7.2,0.6,5,7.0,7,16,0,7.8
u405,58,other,freelancer,ios,8.6,6.9,9,7.1,4,58,5,9.9
u406,34,female,business owner,ios,3.1,4.9,3,7.9,2,19,5,6.4
u407,28,other,business owner,android,5.3,5.7,8,5.6,5,18,2,2.8
u408,46,female,freelancer,ios,5.6,7.5,6,5.1,3,13,4,11.0
u409,53,male,freelancer,android,1.6,0.9,10,6.9,7,30,0,7.6
u410,45,female,freelancer,ios,4.4,7.8,6,5.3,5,33,1,3.6
u411,53,other,student,ios,3.0,1.6,1,7.1,9,8,6,5.3
u412,18,female,freelancer,ios,10.2,2.6,6,5.9,10,22,0,7.4
u413,25,female,business owner,android,4.5,2.8,7,5.5,3,32,2,6.9
u414,22,female,freelancer,android,9.5,1.6,5,5.0,7,36,2,3.9
u415,27,male,professional,android,1.7,1.8,6,8.0,10,26,5,9.6
u416,52,other,student,ios,2.6,6.6,8,6.6,6,51,5,4.3
u417,20,male,freelancer,ios,1.3,4.9,9,8.4,6,58,3,10.1
u418,41,female,professional,android,10.7,2.3,3,7.8,8,60,1,11.1
u419,55,other,student,ios,1.6,7.6,6,4.7,2,6,4,5.9
u420,53,male,freelancer,ios,5.6,3.6,10,7.7,2,19,0,7.9
u421,27,female,professional,ios,4.8,2.4,7,6.3,10,25,0,9.4
u422,45,other,professional,ios,11.9,6.9,6,6.9,9,8,0,12.9
u423,26,other,student,ios,3.3,7.9,10,7.1,4,10,1,13.6
u424,20,male,professional,android,10.0,7.3,5,6.9,7,30,4,6.3
u425,37,male,student,android,9.0,0.9,5,5.0,6,32,4,11.8
u426,41,female,freelancer,android,6.2,5.2,7,4.6,9,55,6,5.8
u427,20,male,professional,ios,2.5,5.6,5,6.5,6,31,2,12.5
u428,40,female,student,ios,10.7,3.8,9,8.3,7,30,3,5.8
u429,31,male,freelancer,ios,8.6,0.6,5,7.5,7,40,1,7.5
u430,33,female,business owner,ios,7.0,1.5,2,8.4,2,54,5,2.5
u431,60,male,freelancer,android,9.9,7.9,10,6.7,8,6,2,8.3
u432,24,male,freelancer,android,6.1,1.4,6,5.2,8,6,5,11.4
u433,40,other,professional,ios,5.2,7.2,8,8.5,7,41,5,10.1
u434,53,other,professional,android,4.0,6.4,10,6.6,3,42,1,9.6
u435,44,female,student,ios,5.9,3.7,4,4.6,2,48,0,2.3
u436,57,male,business owner,android,4.9,3.5,7,4.0,6,18,3,5.5
u437,27,female,business owner,ios,7.7,6.3,4,8.1,3,14,1,11.5
u438,33,male,student,ios,7.0,2.1,2,4.1,7,41,4,12.9
u439,28,other,student,ios,6.7,3.6,10,8.3,5,19,3,12.8
u440,29,male,business owner,ios,1.6,6.6,2,5.6,2,40,0,4.5
u441,44,male,freelancer,ios,2.2,5.2,1,5.9,9,49,0,5.8
u442,19,other,professional,android,4.8,7.6,3,5.4,5,34,6,8.1
u443,29,male,freelancer,android,4.2,6.8,2,5.6,10,45,5,11.2
u444,39,other,student,android,7.3,7.4,4,4.1,10,25,6,4.8
u445,44,male,business owner,ios,6.0,7.1,4,7.2,8,33,1,8.8
u446,60,male,business owner,ios,11.8,1.3,8,6.8,8,42,0,9.5
u447,33,male,freelancer,android,11.3,6.8,2,7.1,2,7,5,4.1
u448,35,female,business owner,ios,3.7,7.0,7,4.2,9,54,1,4.0
u449,28,other,business owner,ios,8.7,5.7,9,5.4,8,15,4,2.4
u450,24,other,business owner,android,9.9,5.4,1,6.6,3,16,5,13.1
u451,42,female,student,android,4.9,4.5,8,5.0,4,36,4,4.7
u452,20,male,business owner,ios,3.4,4.9,10,7.0,9,25,1,6.7
u453,48,female,freelancer,android,9.9,7.6,3,5.4,6,9,2,13.9
u454,32,male,professional,android,4.3,5.5,8,4.5,4,9,5,10.3
u455,30,female,freelancer,ios,7.9,3.8,2,6.8,4,34,4,13.9
u456,47,male,student,ios,5.2,2.2,6,6.7,7,37,3,13.6
u457,40,other,business owner,android,6.4,0.8,2,4.1,9,32,3,10.0
u458,37,male,freelancer,ios,6.8,5.4,6,8.9,6,43,1,6.7
u459,32,other,business owner,android,8.0,5.5,1,4.4,5,14,4,2.2
u460,32,female,student,ios,1.7,0.7,10,5.6,10,19,3,3.1
u461,19,female,professional,android,10.8,6.0,5,4.0,5,7,5,3.6
u462,60,female,professional,android,11.2,4.8,4,4.3,6,57,0,13.2
u463,30,other,freelancer,android,8.4,5.8,9,5.1,7,55,4,7.8
u464,43,female,business owner,ios,6.2,5.0,9,5.9,3,7,0,11.7
u465,39,other,freelancer,ios,1.6,7.6,6,4.9,3,27,0,6.8
u466,35,female,freelancer,ios,9.1,3.2,6,4.4,9,16,6,2.1
u467,22,other,student,android,1.9,1.3,4,5.1,4,9,0,7.4
u468,35,other,student,android,11.0,2.7,9,5.3,10,5,6,4.4
u469,40,other,freelancer,ios,4.4,6.9,5,6.7,4,36,2,11.6
u470,59,other,freelancer,android,4.6,5.7,1,6.4,4,53,5,2.8
u471,50,other,student,ios,6.1,1.4,9,7.0,7,59,1,3.0
u472,43,other,freelancer,ios,2.5,0.6,5,8.5,3,47,6,3.0
u473,52,male,student,android,1.5,5.7,8,6.3,9,7,5,5.9
u474,39,male,student,android,4.4,6.8,5,4.1,1,49,0,13.0
u475,19,male,business owner,android,5.2,2.3,1,8.4,6,9,3,3.3
u476,25,male,student,ios,11.6,3.6,5,4.1,7,39,3,12.7
u477,34,female,professional,android,6.1,0.9,10,5.2,10,18,1,5.1
u478,29,male,student,ios,1.5,4.6,4,7.2,4,21,0,8.5
u479,55,other,business owner,ios,10.7,6.3,4,8.2,4,21,3,6.1
u480,34,male,freelancer,ios,5.8,1.5,7,8.9,2,31,3,8.6
u481,20,female,professional,android,11.6,5.7,1,5.3,8,40,4,8.3
u482,24,male,business owner,android,7.7,6.5,5,7.4,7,40,4,6.3
u483,56,male,professional,ios,1.2,5.1,5,5.4,9,43,6,3.7
u484,45,other,freelancer,android,3.3,1.3,3,5.6,7,57,5,8.6
u485,40,male,business owner,android,6.4,8.0,6,4.2,1,34,5,7.0
u486,38,male,student,ios,1.7,4.6,1,4.5,3,60,4,4.6
u487,45,male,freelancer,android,5.8,1.7,4,8.1,8,27,0,7.2
u488,56,other,business owner,android,8.4,2.5,10,7.3,7,51,6,12.5
u489,50,female,freelancer,ios,6.4,5.3,6,8.3,1,29,0,13.1
u490,25,other,business owner,android,2.1,6.3,10,8.6,5,9,0,2.2
u491,42,other,professional,android,10.4,5.4,9,4.2,4,53,3,6.6
u492,54,male,freelancer,ios,6.1,6.2,8,5.9,2,8,3,4.9
u493,30,female,student,android,11.9,7.9,2,7.4,8,47,5,11.8
u494,34,female,freelancer,android,11.7,4.2,6,5.4,3,44,0,9.5
u495,20,male,business owner,ios,4.4,0.6,9,6.3,2,9,1,5.4
u496,45,male,professional,ios,11.9,6.2,7,5.3,1,14,1,13.9
u497,18,female,freelancer,android,10.5,4.8,8,4.0,4,37,5,7.5
u498,51,other,student,ios,5.6,7.1,9,4.1,8,37,5,10.3
u499,52,other,professional,android,3.6,7.3,7,9.0,7,8,6,3.4
u500,60,other,business owner,ios,4.1,4.7,7,4.1,3,28,1,13.8
u501,30,male,student,android,3.0,4.9,8,5.4,1,49,1,10.0
u502,41,other,business owner,ios,6.0,4.5,4,7.6,2,21,5,12.1
u503,45,other,business owner,android,10.2,2.7,5,6.8,2,19,4,3.2
u504,22,female,student,ios,3.5,4.3,2,4.6,1,53,2,13.3
u505,60,female,professional,android,3.2,4.6,5,5.6,3,25,0,10.9
u506,39,female,professional,ios,6.3,3.5,8,4.6,6,30,4,11.0
u507,57,female,student,android,4.6,7.0,2,4.8,6,30,2,5.1
u508,38,male,student,ios,3.6,5.8,3,6.5,1,24,1,2.8
u509,60,other,freelancer,ios,3.0,4.3,1,5.5,2,55,6,2.3
u510,25,male,student,ios,2.1,4.1,8,5.4,2,23,0,6.6
u511,37,other,student,ios,7.5,3.1,8,8.1,6,20,0,5.6
u512,50,other,professional,ios,9.9,3.2,6,6.9,8,54,6,3.1
u513,37,female,business owner,android,4.2,2.8,1,4.6,6,20,6,8.4
u514,60,female,student,ios,4.0,7.6,1,8.2,3,20,0,8.6
u515,44,female,business owner,ios,6.1,6.9,10,7.0,2,16,0,2.6
u516,38,other,student,ios,9.9,4.3,10,5.0,5,43,4,2.2
u517,43,female,business owner,ios,10.9,5.0,8,6.8,2,24,3,8.3
u518,36,female,professional,ios,1.9,7.7,4,6.2,10,24,3,12.5
u519,53,other,student,ios,4.9,3.4,9,7.7,10,19,4,9.0
u520,26,male,business owner,android,10.4,1.9,10,5.3,6,55,4,13.6
u521,30,male,business owner,android,10.7,6.2,7,7.8,4,12,3,4.4
u522,44,female,business owner,android,10.9,2.6,6,5.4,8,25,3,9.0
u523,60,other,freelancer,android,10.4,5.1,6,4.6,8,50,5,9.9
u524,42,other,business owner,ios,9.7,1.4,2,8.8,4,48,0,4.7
u525,29,male,business owner,ios,9.4,3.3,3,6.1,8,50,6,5.6
u526,57,other,student,ios,7.7,5.1,4,6.6,6,47,0,4.2
u527,54,female,freelancer,ios,8.8,7.2,5,7.0,6,48,4,10.4
u528,37,female,business owner,ios,7.9,3.1,9,8.5,9,28,6,6.4
u529,43,male,freelancer,ios,7.5,1.6,4,4.8,3,52,0,13.4
u530,53,female,professional,ios,4.6,5.9,6,8.3,10,43,3,12.2
u531,18,female,student,android,3.5,6.3,3,6.3,5,58,4,2.4
u532,37,other,freelancer,android,3.8,3.1,8,8.6,3,59,3,13.2
u533,36,other,student,android,11.8,5.9,10,6.0,3,41,6,2.2
u534,31,male,student,android,10.1,5.1,8,6.7,9,10,4,12.7
u535,45,female,student,ios,3.1,1.5,3,7.3,4,45,1,11.2
u536,55,female,student,ios,1.8,4.3,8,6.5,1,38,6,5.2
u537,56,female,student,ios,9.2,3.0,3,8.7,5,7,3,10.9
u538,59,other,student,android,1.7,3.0,2,7.0,6,34,6,12.0
u539,38,other,professional,android,11.4,4.6,1,4.1,1,31,3,13.2
u540,47,female,business owner,ios,4.0,6.8,2,4.3,7,17,0,6.8
u541,46,other,student,android,1.5,3.6,2,7.6,5,17,0,13.2
u542,46,male,business owner,android,2.3,3.7,5,4.1,5,8,3,14.0
u543,31,female,professional,android,5.0,4.0,2,4.4,7,39,2,7.9
u544,50,female,student,android,5.1,4.4,5,4.9,10,58,6,5.9
u545,48,other,student,ios,9.8,2.9,3,6.5,3,22,4,7.3
u546,28,male,student,ios,10.1,7.4,5,8.8,8,8,3,4.6
u547,60,other,student,ios,9.3,3.1,4,6.9,4,31,5,8.0
u548,23,female,business owner,android,11.3,6.7,1,7.0,9,33,4,12.4
u549,36,female,business owner,android,4.9,6.7,7,8.5,10,49,2,6.4
u550,50,male,student,android,4.8,1.2,4,4.2,1,23,6,4.7
u551,60,male,student,ios,11.0,6.4,7,4.1,3,9,0,12.7
u552,58,other,student,android,2.1,1.5,4,5.3,9,35,0,6.9
u553,57,female,freelancer,ios,5.3,4.3,1,7.4,7,6,5,9.3
u554,39,other,professional,ios,2.4,5.4,8,8.7,3,25,2,2.3
u555,23,female,professional,android,2.0,7.9,3,8.2,6,60,5,4.6
u556,33,male,professional,android,10.3,7.7,8,8.1,5,13,5,4.9
u557,37,other,business owner,ios,3.9,1.8,7,8.9,3,45,3,4.6
u558,32,other,business owner,ios,8.3,4.3,10,6.6,8,57,5,2.5
u559,30,male,professional,android,6.3,4.6,5,6.5,3,11,0,4.4
u560,27,other,freelancer,android,2.5,0.5,5,5.5,4,31,4,12.0
u561,19,male,freelancer,android,7.8,5.9,1,5.5,6,35,4,12.9
u562,20,male,business owner,ios,6.8,4.3,4,6.5,9,23,1,5.6
u563,33,female,freelancer,android,10.7,5.1,8,7.0,7,22,5,12.4
u564,48,male,freelancer,ios,6.0,5.8,1,4.9,3,55,3,13.6
u565,57,male,student,ios,3.8,3.5,3,8.9,10,31,6,5.3
u566,22,other,freelancer,android,10.5,4.8,6,5.9,9,59,0,5.1
u567,47,male,student,ios,6.4,4.2,6,4.8,3,31,1,12.5
u568,44,male,business owner,ios,11.0,0.9,9,4.2,3,13,0,7.2
u569,58,female,freelancer,ios,11.3,2.8,4,7.9,6,43,6,3.3
u570,54,other,professional,android,1.7,4.6,1,7.9,6,7,0,8.2
u571,30,other,freelancer,android,4.0,5.6,10,6.5,3,37,6,7.7
u572,42,other,professional,android,4.7,7.5,4,4.8,5,34,0,9.6
u573,49,male,professional,android,10.5,2.2,10,6.4,7,7,5,8.0
u574,43,female,student,ios,8.6,7.4,3,6.9,1,56,3,4.2
u575,33,male,professional,android,9.3,7.7,9,7.2,9,58,4,3.0
u576,27,male,student,android,3.6,7.9,6,8.4,6,8,5,3.9
u577,59,male,professional,android,10.5,0.5,5,4.2,9,48,6,8.3
u578,18,male,freelancer,android,6.2,7.3,7,8.3,3,28,3,8.2
u579,24,female,professional,ios,4.0,1.2,4,8.0,6,36,5,2.9
u580,45,other,student,ios,6.7,7.2,2,7.3,10,49,6,7.5
u581,32,female,business owner,ios,2.3,6.3,3,6.1,4,13,5,6.3
u582,29,other,business owner,android,11.5,3.4,7,6.2,7,44,2,8.8
u583,51,female,freelancer,android,2.7,2.2,6,7.0,1,48,6,7.9
u584,47,female,professional,android,2.4,0.6,4,8.4,4,32,3,6.6
u585,21,male,freelancer,android,11.6,7.9,2,8.5,5,29,2,13.5
u586,53,male,professional,ios,9.2,0.5,3,5.9,2,14,6,10.7
u587,33,male,professional,android,2.1,3.6,1,8.5,3,49,3,13.9
u588,25,male,freelancer,ios,5.5,6.9,2,4.8,3,40,1,7.5
u589,47,female,business owner,ios,2.4,5.6,10,4.4,8,56,6,4.7
u590,26,female,student,ios,7.0,4.3,9,8.0,1,10,1,9.8
u591,47,male,professional,ios,8.2,0.8,2,5.2,3,43,2,3.0
u592,60,male,business owner,ios,6.1,7.0,8,8.3,6,44,6,9.6
u593,51,other,student,ios,8.2,6.9,4,7.1,8,46,4,11.3
u594,53,other,student,ios,7.9,7.0,6,7.6,3,38,0,12.9
u595,56,male,freelancer,ios,10.6,5.7,5,6.0,1,24,2,5.6
u596,38,male,business owner,ios,3.1,1.6,5,4.8,10,8,6,9.2
u597,46,female,business owner,android,6.4,6.2,3,6.0,6,8,4,9.6
u598,57,male,freelancer,ios,4.5,7.8,2,6.1,8,56,6,9.0
u599,50,male,freelancer,android,7.6,2.2,10,7.7,10,25,2,4.7
u600,45,female,student,android,8.9,2.7,9,7.9,6,51,1,7.8
u601,53,male,business owner,ios,5.0,7.2,5,5.7,9,56,1,2.2
u602,46,male,business owner,ios,10.0,2.7,3,7.8,5,55,2,8.4
u603,28,female,professional,android,4.6,0.6,6,7.2,10,21,0,8.2
u604,48,male,student,ios,10.6,2.1,6,4.9,1,55,5,13.6
u605,46,other,freelancer,ios,6.6,4.5,6,4.2,1,36,3,10.8
u606,34,other,freelancer,android,3.5,2.7,6,5.5,8,14,0,13.6
u607,33,male,freelancer,ios,3.7,4.3,10,5.0,7,56,2,9.8
u608,58,male,freelancer,ios,8.7,1.0,7,4.5,4,37,4,5.6
u609,35,female,business owner,ios,10.8,4.8,6,4.6,6,10,5,12.2
u610,51,other,student,ios,8.9,3.2,10,7.3,5,15,5,2.6
u611,49,female,business owner,android,4.9,3.7,2,5.5,7,10,3,2.4
u612,58,male,professional,ios,11.0,3.6,7,8.6,5,46,1,8.4
u613,33,female,business owner,ios,3.4,4.7,5,5.7,3,57,3,10.8
u614,35,female,student,ios,3.9,5.6,7,8.9,2,14,6,2.5
u615,46,male,business owner,android,1.7,5.5,2,6.1,1,40,0,13.9
u616,22,male,freelancer,android,7.4,3.6,2,8.8,1,37,2,3.8
u617,36,male,business owner,android,11.7,5.8,9,8.4,6,11,6,13.2
u618,33,female,professional,android,8.5,3.2,7,6.0,3,8,1,12.3
u619,35,male,business owner,ios,4.9,3.5,5,7.9,6,41,6,5.9
u620,39,female,student,android,10.5,5.7,7,5.7,7,42,0,6.6
u621,38,male,freelancer,android,10.0,3.6,2,4.5,8,20,3,9.0
u622,52,other,student,android,1.4,1.0,6,7.3,8,60,2,12.6
u623,23,male,freelancer,ios,8.0,1.4,6,7.2,9,41,5,12.3
u624,26,male,freelancer,ios,7.2,3.7,5,8.3,4,38,3,2.8
u625,27,male,student,android,2.7,4.1,8,6.4,3,55,3,3.5
u626,32,male,student,android,7.6,7.1,4,5.7,3,60,0,5.6
u627,42,male,freelancer,android,5.6,7.8,7,6.6,10,47,1,8.0
u628,27,female,freelancer,android,1.4,4.4,10,7.0,9,33,6,8.5
u629,31,male,business owner,android,6.0,5.5,6,6.4,5,46,2,5.0
u630,22,other,student,android,5.9,3.1,8,8.8,5,16,6,5.8
u631,44,female,student,android,11.0,3.6,10,9.0,4,11,2,8.9
u632,44,male,freelancer,android,4.6,2.6,4,7.5,6,56,6,4.3
u633,39,other,student,ios,1.3,2.0,7,4.4,9,35,3,13.9
u634,52,other,student,ios,9.2,2.1,4,6.8,4,54,1,4.4
u635,47,female,business owner,ios,9.4,0.6,3,8.8,2,49,6,11.5
u636,44,female,professional,android,7.4,1.5,10,4.3,1,6,1,12.3
u637,21,female,professional,ios,9.0,4.0,7,4.1,4,54,0,7.2
u638,31,other,business owner,android,8.9,4.4,1,7.4,7,46,0,11.3
u639,44,female,freelancer,android,4.4,5.0,3,7.2,4,22,6,9.0
u640,42,male,student,android,4.1,5.9,9,7.5,7,11,2,8.0
u641,55,female,student,android,6.3,2.8,3,4.3,8,13,1,9.9
u642,19,male,professional,ios,3.7,6.7,6,7.2,3,29,1,4.2
u643,54,other,business owner,android,10.1,3.8,2,5.0,7,7,0,5.2
u644,42,other,student,android,7.2,3.4,8,6.6,1,37,0,9.2
u645,48,other,professional,android,11.6,6.8,10,8.7,1,46,1,2.6
u646,18,other,student,android,11.3,0.9,1,6.1,5,34,2,11.2
u647,40,female,professional,android,3.8,2.0,2,4.6,8,16,1,9.3
u648,37,male,freelancer,ios,7.8,1.2,9,4.8,1,34,3,2.1
u649,42,other,freelancer,ios,2.2,6.5,1,7.0,9,33,0,5.8
u650,44,male,business owner,ios,5.9,1.6,8,7.0,2,52,3,4.6
u651,52,other,student,ios,7.7,5.9,4,6.8,1,58,0,9.2
u652,52,other,student,android,9.8,6.2,10,8.1,10,9,5,7.2
u653,56,male,business owner,ios,3.2,7.2,2,8.2,4,53,1,4.0
u654,32,male,student,android,7.5,7.9,3,5.2,7,25,3,9.6
u655,49,female,student,ios,4.4,3.5,3,4.3,3,48,6,9.2
u656,32,female,business owner,android,10.5,2.9,3,7.1,3,37,2,5.0
u657,35,female,student,android,2.6,4.9,8,6.9,3,39,4,9.1
u658,45,male,freelancer,ios,3.5,4.7,6,7.2,3,23,3,8.6
u659,49,other,freelancer,ios,11.2,1.0,7,6.1,9,38,2,10.4
u660,19,female,professional,ios,10.2,4.8,1,8.3,9,48,2,8.5
u661,42,male,freelancer,ios,8.4,7.1,4,4.6,5,42,1,13.4
u662,39,female,professional,ios,11.5,5.0,1,4.6,8,53,0,13.4
u663,60,male,freelancer,ios,11.9,3.4,2,4.2,3,6,6,2.2
u664,43,female,professional,ios,7.1,1.7,1,4.4,9,24,6,13.7
u665,28,other,freelancer,android,5.9,4.8,4,8.8,1,56,6,12.1
u666,47,female,professional,ios,4.3,4.3,4,7.8,10,7,5,10.7
u667,26,male,business owner,android,2.7,5.5,7,7.0,6,28,5,4.3
u668,57,female,student,ios,9.7,5.0,5,7.9,5,54,5,12.9
u669,52,female,freelancer,ios,9.6,2.7,10,5.4,6,43,3,4.4
u670,19,male,professional,ios,1.4,0.5,9,4.5,4,14,4,8.8
u671,43,female,student,android,6.8,2.3,1,4.4,10,14,1,6.4
u672,55,male,business owner,android,3.2,7.9,2,6.6,5,23,6,13.9
u673,54,female,freelancer,android,11.2,0.9,9,6.0,6,11,1,8.5
u674,60,male,freelancer,android,10.8,7.6,3,8.1,3,54,1,7.1
u675,19,male,freelancer,ios,6.5,3.1,7,8.6,6,45,5,3.7
u676,23,other,freelancer,android,1.6,7.7,5,6.3,5,53,6,7.4
u677,59,male,student,android,3.2,7.5,8,7.9,3,39,2,13.9
u678,45,male,student,ios,2.3,7.1,7,8.5,6,11,3,6.7
u679,26,other,freelancer,ios,4.2,1.4,9,4.6,7,24,4,8.8
u680,47,male,professional,ios,7.1,4.0,2,6.4,10,53,6,5.2
u681,29,other,professional,android,5.0,3.5,9,6.0,7,38,4,5.8
u682,21,female,student,ios,2.6,6.4,3,7.5,2,59,5,13.3
u683,34,female,freelancer,android,1.7,6.7,10,7.9,6,26,5,2.9
u684,42,male,freelancer,ios,11.6,4.6,1,8.4,4,56,2,10.3
u685,38,male,business owner,ios,10.0,5.5,9,6.6,9,23,6,12.7
u686,31,female,professional,android,9.0,2.6,7,5.0,2,12,2,2.9
u687,47,female,student,ios,9.9,0.9,9,4.5,7,10,4,5.3
u688,38,female,professional,android,5.2,7.4,4,5.4,8,15,2,7.6
u689,39,other,business owner,ios,2.3,7.2,5,7.7,2,44,5,12.8
u690,42,female,business owner,android,11.4,0.6,1,8.6,9,42,3,5.0
u691,35,male,professional,android,1.7,4.9,3,9.0,5,36,1,10.6
u692,44,male,freelancer,ios,1.4,5.7,5,7.7,5,8,4,11.9
u693,34,female,student,android,3.6,2.9,4,7.3,7,11,3,5.2
u694,23,other,professional,ios,10.3,0.6,2,5.4,3,34,4,9.8
u695,48,male,professional,ios,7.6,1.5,1,7.7,2,39,6,2.1
u696,19,male,freelancer,android,10.1,4.1,3,7.1,9,7,6,4.2
u697,52,female,professional,android,1.5,5.4,6,8.9,7,43,4,6.1
u698,21,female,freelancer,ios,1.1,6.0,4,4.0,1,40,2,8.0
u699,40,female,student,ios,7.3,0.9,4,6.7,10,52,5,8.5
u700,32,female,student,android,5.8,3.0,3,5.6,6,47,6,10.6
u701,59,female,professional,android,8.3,3.7,4,6.5,10,40,1,7.6
u702,22,male,business owner,android,7.5,6.6,4,4.7,6,54,2,7.7
u703,59,other,professional,android,2.0,4.7,9,8.8,3,46,3,2.8
u704,20,female,business owner,ios,2.0,1.4,4,8.3,6,10,1,2.2
u705,19,other,freelancer,ios,12.0,2.4,3,7.2,3,26,1,13.1
u706,33,male,professional,ios,6.7,5.4,10,4.3,4,30,4,3.5
u707,30,female,freelancer,android,9.6,6.2,2,6.2,3,36,1,9.7
u708,19,female,freelancer,ios,4.2,0.5,8,6.5,10,29,0,9.4
u709,57,male,freelancer,android,2.6,2.0,10,5.1,7,31,4,13.3
u710,27,female,business owner,android,9.6,7.1,1,5.4,1,24,1,7.1
u711,33,female,student,ios,3.4,6.8,7,5.1,2,35,6,7.0
u712,26,male,business owner,android,4.3,3.4,4,6.2,7,30,4,6.5
u713,48,male,freelancer,android,9.9,2.6,8,4.7,8,26,4,8.1
u714,60,male,freelancer,ios,4.0,6.6,5,4.4,3,14,1,2.9
u715,25,other,freelancer,ios,7.4,6.5,2,4.8,10,34,1,3.3
u716,54,female,freelancer,android,6.0,1.5,8,7.2,8,30,3,10.0
u717,31,other,professional,ios,5.5,7.6,9,6.5,2,25,3,5.7
u718,47,other,professional,android,8.3,0.9,10,7.8,8,25,2,6.6
u719,34,other,professional,android,2.4,5.0,10,8.4,10,17,0,9.5
u720,41,female,professional,ios,11.1,4.9,3,4.5,10,51,2,8.8
u721,28,other,freelancer,android,1.5,4.6,8,6.1,6,21,1,13.1
u722,56,other,student,android,8.1,4.5,2,7.7,2,36,5,10.8
u723,56,female,student,android,5.2,0.9,9,8.1,8,22,6,12.1
u724,25,male,business owner,ios,8.9,3.6,1,6.9,2,15,1,10.6
u725,28,female,student,ios,3.0,5.5,4,8.1,4,39,6,9.7
u726,37,male,freelancer,android,1.2,7.4,7,7.9,6,38,6,5.0
u727,24,female,business owner,ios,6.3,7.2,4,7.1,1,46,4,13.4
u728,55,other,freelancer,ios,1.8,5.9,10,7.0,2,46,4,4.3
u729,19,female,professional,android,5.8,5.8,5,8.9,4,18,1,8.4
u730,37,other,professional,android,9.6,3.9,7,8.5,9,28,3,8.8
u731,54,other,business owner,ios,4.8,2.1,8,4.4,9,24,1,9.7
u732,42,other,business owner,android,8.1,4.4,5,5.5,6,58,5,10.0
u733,43,other,professional,ios,10.8,7.0,5,4.5,4,24,1,7.1
u734,30,other,professional,android,9.7,3.7,3,6.1,2,40,1,7.8
u735,22,other,business owner,android,9.1,1.5,4,8.7,7,50,3,12.0
u736,55,male,freelancer,ios,2.0,1.1,10,4.6,2,29,4,9.2
u737,58,female,business owner,android,4.4,3.7,6,4.4,5,56,6,2.5
u738,33,other,business owner,android,11.1,4.4,5,5.7,7,31,0,12.0
u739,24,other,student,android,9.4,7.2,4,4.5,5,44,1,9.8
u740,37,male,business owner,android,4.7,0.8,10,8.0,4,48,0,13.5
u741,56,male,student,ios,7.0,2.5,4,7.0,8,48,1,11.8
u742,25,female,student,ios,8.1,5.7,7,8.4,2,54,6,4.1
u743,54,male,freelancer,android,1.9,3.8,8,6.6,8,16,5,2.0
u744,20,female,student,ios,8.9,0.7,1,8.7,10,19,2,6.4
u745,40,male,professional,android,10.0,3.2,4,7.1,9,43,2,4.4
u746,52,male,student,ios,5.9,1.8,4,7.7,2,26,2,9.6
